,predicted_value,confidence,real_value,hyper_radius
4433,0,0.925489068031311,0,3.252183198928833
4434,13,0.9706401228904724,13,3.428375482559204
4435,15,0.9970405697822571,15,4.0330681800842285
4436,7,0.9814653396606445,7,3.4960577487945557
4437,17,0.9633867144584656,17,3.5027973651885986
4438,57,0.48709574341773987,83,2.683671712875366
4439,92,0.5991770029067993,92,3.5265533924102783
4440,79,0.9895009398460388,79,3.6195759773254395
4441,34,0.9997617602348328,34,4.95071268081665
4442,74,0.9682930111885071,74,3.3646183013916016
4443,86,0.99955815076828,86,4.751433849334717
4444,20,0.9989387392997742,20,4.552465438842773
4445,50,0.998458981513977,50,4.198389530181885
4446,72,0.9953843951225281,72,3.8452553749084473
4447,14,0.9998482465744019,14,5.013437747955322
4448,69,0.942259669303894,86,3.307872772216797
4449,88,0.998953104019165,88,4.481794357299805
4450,98,0.9981485605239868,98,4.239802837371826
4451,64,0.6667149066925049,4,2.777662992477417
4452,77,0.6386082172393799,77,3.1540443897247314
4453,1,0.9996055960655212,1,4.82974100112915
4454,79,0.9974902868270874,79,4.113248825073242
4455,12,0.9994439482688904,12,4.627020835876465
4456,87,0.9995203018188477,87,4.684277534484863
4457,18,0.651880145072937,78,3.2302215099334717
4458,65,0.9992678761482239,65,4.392146587371826
4459,1,0.9964380264282227,1,4.101449489593506
4460,52,0.9983810186386108,59,4.395266056060791
4461,48,0.999085545539856,48,4.56364631652832
4462,83,0.9816818833351135,83,3.577972888946533
4463,58,0.9994020462036133,58,4.765225887298584
4464,85,0.34846362471580505,13,2.4873969554901123
4465,56,0.9992068409919739,56,4.644013404846191
4466,94,0.9988812804222107,94,4.55191707611084
4467,50,0.9955034852027893,50,3.942122459411621
4468,13,0.9996813535690308,13,4.93756103515625
4469,72,0.5842790007591248,55,3.434807538986206
4470,97,0.9999046325683594,97,5.296180248260498
4471,10,0.9631867408752441,10,3.225987672805786
4472,7,0.9992569088935852,7,4.553761959075928
4473,21,0.414634644985199,21,2.6907949447631836
4474,19,0.9994229078292847,19,4.580976486206055
4475,22,0.9998984336853027,22,5.216513633728027
4476,54,0.9793997406959534,54,3.493489980697632
4477,75,0.9135746955871582,75,3.451129198074341
4478,75,0.9998970031738281,75,5.232996940612793
4479,73,0.6574065685272217,27,2.857905387878418
4480,5,0.9203769564628601,5,3.28063702583313
4481,75,0.9993964433670044,75,4.6406779289245605
4482,6,0.994905948638916,6,3.9070701599121094
4483,75,0.9978755712509155,75,4.221104621887207
4484,2,0.7529081702232361,35,3.345729112625122
4485,19,0.9474843740463257,19,3.1263229846954346
4486,38,0.915483295917511,79,3.0345420837402344
4487,48,0.9981853365898132,48,4.33643913269043
4488,18,0.9818918108940125,18,3.4746546745300293
4489,12,0.9995877146720886,12,4.710740566253662
4490,32,0.6800410151481628,32,2.3912291526794434
4491,3,0.8083871006965637,3,2.972109794616699
4492,60,0.9973835349082947,60,4.287550449371338
4493,65,0.7978715300559998,65,2.766523599624634
4494,12,0.7369723320007324,85,3.3207626342773438
4495,83,0.20182283222675323,77,1.9134788513183594
4496,43,0.9998100399971008,43,5.0703253746032715
4497,80,0.9828633666038513,65,3.5562520027160645
4498,85,0.9971586465835571,85,4.1275811195373535
4499,52,0.8665079474449158,96,3.423173189163208
4500,35,0.9622746109962463,98,3.386342763900757
4501,66,0.9996542930603027,66,4.767111778259277
4502,62,0.9995500445365906,62,4.779237270355225
4503,73,0.4718812108039856,73,2.654210090637207
4504,57,0.5823894143104553,83,3.575962781906128
4505,72,0.5913813710212708,65,3.302426338195801
4506,58,0.9997383952140808,58,5.046170234680176
4507,12,0.9932199716567993,12,3.808028221130371
4508,19,0.5008023977279663,19,3.289074659347534
4509,38,0.6687723398208618,38,2.435476064682007
4510,27,0.4703860580921173,27,3.1111793518066406
4511,81,0.9996167421340942,81,4.885414123535156
4512,21,0.999666690826416,21,4.845235347747803
4513,29,0.999445378780365,29,4.512007236480713
4514,93,0.2835601568222046,51,2.3476009368896484
4515,58,0.9991685152053833,58,4.653571605682373
4516,34,0.7096887826919556,88,4.041170120239258
4517,89,0.9979687333106995,89,4.258922576904297
4518,5,0.9912518858909607,5,3.8046371936798096
4519,15,0.9971789121627808,15,4.0634307861328125
4520,10,0.9979039430618286,10,4.1334428787231445
4521,37,0.9986470341682434,37,4.381889820098877
4522,95,0.912071704864502,95,3.268826723098755
4523,74,0.4515867531299591,50,2.621077537536621
4524,95,0.23844094574451447,30,1.8050142526626587
4525,15,0.5981636643409729,74,2.3875913619995117
4526,35,0.6625756621360779,98,3.3773179054260254
4527,33,0.9939748644828796,33,3.8240292072296143
4528,40,0.9997273087501526,40,4.714071750640869
4529,50,0.8130075931549072,50,2.9281415939331055
4530,47,0.4972976744174957,52,3.474916934967041
4531,14,0.6839251518249512,14,2.6053245067596436
4532,63,0.9938442707061768,63,3.876699209213257
4533,31,0.8222941160202026,72,3.1669960021972656
4534,53,0.9972077012062073,53,4.285011291503906
4535,91,0.9998472929000854,91,5.086554527282715
4536,81,0.9994292855262756,81,4.757836818695068
4537,73,0.9851281046867371,73,3.5171236991882324
4538,16,0.9835320711135864,16,3.5067338943481445
4539,95,0.3004418909549713,32,2.3648505210876465
4540,90,0.9974607229232788,90,4.126359939575195
4541,96,0.6396415829658508,33,3.4079928398132324
4542,52,0.9994373917579651,52,4.724046230316162
4543,41,0.9910647869110107,41,3.8098485469818115
4544,11,0.9863559007644653,11,3.867748975753784
4545,38,0.24294257164001465,38,2.4178898334503174
4546,7,0.25294941663742065,14,2.5262300968170166
4547,56,0.9991886019706726,56,4.630517482757568
4548,38,0.4152187407016754,43,3.2693443298339844
4549,80,0.504299521446228,80,3.0676088333129883
4550,65,0.9948310256004333,65,3.8048908710479736
4551,46,0.9900027513504028,46,3.648146867752075
4552,92,0.9990285634994507,92,4.603480815887451
4553,52,0.997164785861969,52,4.250399589538574
4554,75,0.999671220779419,75,4.843448638916016
4555,78,0.9978063702583313,78,4.093151569366455
4556,60,0.9984270334243774,60,4.453514099121094
4557,70,0.9998414516448975,70,5.176863670349121
4558,36,0.5987305045127869,36,2.485919952392578
4559,73,0.6565912365913391,19,2.6687347888946533
4560,2,0.5139875411987305,2,3.714827299118042
4561,8,0.9999339580535889,8,5.51531457901001
4562,61,0.9808321595191956,61,3.6299493312835693
4563,55,0.9336948990821838,55,3.1423051357269287
4564,24,0.9993268251419067,24,4.6445465087890625
4565,26,0.13726530969142914,47,1.5094897747039795
4566,30,0.9987488985061646,30,4.414647579193115
4567,70,0.9998100399971008,70,5.111506938934326
4568,25,0.9951063394546509,25,3.8338394165039062
4569,75,0.6484324336051941,7,3.091965913772583
4570,28,0.8731574416160583,28,2.8681626319885254
4571,67,0.5659315586090088,67,3.746880292892456
4572,53,0.9801469445228577,53,3.5964109897613525
4573,28,0.950367271900177,28,3.162268877029419
4574,98,0.8906052112579346,11,3.2214996814727783
4575,54,0.9994392991065979,54,4.6749796867370605
4576,27,0.39381587505340576,74,3.0348684787750244
4577,66,0.999193012714386,66,4.491209030151367
4578,41,0.999407172203064,41,4.689266204833984
4579,4,0.9990912675857544,4,4.337765216827393
4580,95,0.9969733953475952,95,4.099783420562744
4581,47,0.9986397624015808,47,4.466222763061523
4582,52,0.8244696855545044,52,3.879276990890503
4583,59,0.9645434021949768,59,3.4535412788391113
4584,68,0.9056761264801025,68,3.431614398956299
4585,21,0.9997465014457703,21,4.935741424560547
4586,41,0.7246000170707703,13,2.6746983528137207
4587,83,0.9974623918533325,62,4.219681739807129
4588,58,0.9996989965438843,58,4.999168872833252
4589,24,0.6620748043060303,92,3.1706955432891846
4590,18,0.9987940788269043,18,4.293939590454102
4591,24,0.9998167157173157,24,5.077823638916016
4592,30,0.9189217686653137,30,3.535651922225952
4593,78,0.9935519695281982,78,3.769427537918091
4594,14,0.9997535347938538,14,4.853150844573975
4595,86,0.9990083575248718,86,4.4824066162109375
4596,18,0.8305769562721252,78,3.301687717437744
4597,76,0.9994938373565674,76,4.689418792724609
4598,68,0.9995974898338318,68,4.869182586669922
4599,56,0.9967202544212341,56,4.202788352966309
4600,70,0.9992826581001282,70,4.668542861938477
4601,36,0.4991471469402313,31,2.5493693351745605
4602,97,0.9996697902679443,97,4.882030487060547
4603,72,0.9285853505134583,72,3.094108819961548
4604,7,0.8755438327789307,7,2.9793057441711426
4605,40,0.9827216267585754,84,3.5437467098236084
4606,43,0.9913391470909119,43,3.7863762378692627
4607,61,0.9965667724609375,61,4.163402557373047
4608,68,0.6091760993003845,33,3.760591745376587
4609,42,0.999765932559967,42,4.8713603019714355
4610,89,0.9997852444648743,89,5.008551597595215
4611,42,0.9997300505638123,42,4.81834077835083
4612,38,0.9894988536834717,38,3.5999341011047363
4613,92,0.9691200256347656,92,3.788867950439453
4614,6,0.9814797043800354,24,3.6928718090057373
4615,49,0.8554404377937317,49,3.5509164333343506
4616,7,0.9992295503616333,7,4.5421576499938965
4617,52,0.9941703081130981,52,3.972297191619873
4618,66,0.9998316764831543,66,5.010406970977783
4619,99,0.9990259408950806,99,4.378616809844971
4620,96,0.9854581356048584,96,3.6583356857299805
4621,34,0.9995344877243042,34,4.719269752502441
4622,54,0.8548054099082947,14,2.841824769973755
4623,11,0.9805965423583984,11,3.507559299468994
4624,92,0.9849409461021423,92,3.8006832599639893
4625,29,0.997621476650238,29,4.062614440917969
4626,4,0.9894362688064575,4,3.5909576416015625
4627,3,0.9976696372032166,3,4.103927135467529
4628,55,0.8739550113677979,55,3.5730903148651123
4629,10,0.9501857161521912,61,3.6190860271453857
4630,90,0.725508987903595,90,2.5395150184631348
4631,94,0.9998635053634644,94,5.263060092926025
4632,29,0.9998995065689087,29,5.060122966766357
4633,13,0.8302521705627441,90,3.5658531188964844
4634,55,0.33029812574386597,43,2.4416120052337646
4635,21,0.994211733341217,21,3.912389039993286
4636,66,0.9893801212310791,66,3.685572862625122
4637,57,0.9967345595359802,57,4.124159336090088
4638,5,0.9834497570991516,25,3.554749011993408
4639,37,0.8829198479652405,37,2.9639980792999268
4640,0,0.9992110729217529,0,4.740431308746338
4641,1,0.9995357990264893,1,4.774140357971191
4642,59,0.9940979480743408,56,3.911175012588501
4643,72,0.9095408320426941,30,3.382801055908203
4644,80,0.9989405274391174,80,4.384954929351807
4645,93,0.9238177537918091,93,3.281874418258667
4646,8,0.991809070110321,8,3.8729207515716553
4647,23,0.9894524812698364,23,3.7593467235565186
4648,98,0.9104781746864319,98,3.07942271232605
4649,38,0.575739860534668,64,3.0044028759002686
4650,30,0.3149120807647705,69,2.4121315479278564
4651,68,0.9997184872627258,68,4.97175407409668
4652,72,0.9746238589286804,72,3.435520887374878
4653,1,0.9942259192466736,1,3.925612211227417
4654,35,0.9987841248512268,35,4.3321051597595215
4655,92,0.9997523427009583,92,4.989527225494385
4656,22,0.9454554915428162,22,3.2394979000091553
4657,52,0.795406699180603,52,3.1381847858428955
4658,90,0.999093770980835,90,4.476709842681885
4659,1,0.9924184083938599,91,3.964918851852417
4660,59,0.8805543184280396,37,2.9233198165893555
4661,23,0.8365420699119568,71,3.398522138595581
4662,91,0.5696173906326294,27,2.857748508453369
4663,89,0.9994127750396729,89,4.676162242889404
4664,28,0.7519984245300293,28,3.177339792251587
4665,56,0.9546715021133423,56,3.326098918914795
4666,0,0.957170844078064,0,3.3684046268463135
4667,79,0.9886711835861206,79,3.6353607177734375
4668,20,0.9631801843643188,20,4.003045558929443
4669,18,0.9980802536010742,18,4.134253025054932
4670,65,0.2789241671562195,39,2.71978759765625
4671,79,0.9994156360626221,79,4.569202423095703
4672,45,0.9748340845108032,45,3.36765193939209
4673,96,0.6691845059394836,96,2.4638354778289795
4674,68,0.9941224455833435,68,3.9566426277160645
4675,24,0.9995150566101074,24,4.75613260269165
4676,10,0.5392240881919861,0,2.7859551906585693
4677,42,0.9985926747322083,42,4.276241302490234
4678,13,0.9854403138160706,81,3.636303663253784
4679,24,0.2863074541091919,80,2.3894498348236084
4680,81,0.9942877888679504,81,4.089597225189209
4681,87,0.9971754550933838,87,4.095685958862305
4682,33,0.9944557547569275,33,3.940354824066162
4683,9,0.999829888343811,9,5.0427045822143555
4684,10,0.21926814317703247,46,2.0321199893951416
4685,59,0.6139014363288879,59,3.447087526321411
4686,7,0.9962131977081299,7,4.0318827629089355
4687,64,0.9880225658416748,64,3.6615781784057617
4688,70,0.7747882008552551,70,3.3086984157562256
4689,25,0.810833215713501,25,3.5677335262298584
4690,46,0.9981789588928223,46,4.208323955535889
4691,89,0.9996004700660706,89,4.801952838897705
4692,3,0.07354037463665009,93,2.1529104709625244
4693,58,0.9480042457580566,58,3.3932044506073
4694,37,0.9992927312850952,37,4.591673374176025
4695,91,0.9946409463882446,91,3.9204914569854736
4696,3,0.9123454093933105,3,3.1376612186431885
4697,57,0.9998278617858887,57,5.025027275085449
4698,75,0.8615090847015381,75,2.7940404415130615
4699,5,0.9742505550384521,5,3.6795144081115723
4700,80,0.9932054281234741,80,3.787872552871704
4701,70,0.9995026588439941,70,4.803462982177734
4702,21,0.6528152823448181,64,3.527442455291748
4703,34,0.9984488487243652,34,4.32460355758667
4704,48,0.5365839600563049,22,2.75099515914917
4705,54,0.999413013458252,54,4.66034460067749
4706,34,0.31283798813819885,34,2.5714364051818848
4707,32,0.5310007333755493,32,2.442378044128418
4708,9,0.9993333220481873,9,4.590896129608154
4709,42,0.641572117805481,31,2.9631030559539795
4710,77,0.8372043967247009,77,2.968693494796753
4711,43,0.999697208404541,43,4.9112420082092285
4712,33,0.8322823643684387,33,2.871469020843506
4713,80,0.9900553226470947,79,3.663954973220825
4714,63,0.9859609603881836,63,3.632422685623169
4715,63,0.5494284629821777,63,3.1883785724639893
4716,1,0.9994900226593018,1,4.744965553283691
4717,99,0.9980226755142212,99,4.146001815795898
4718,27,0.9467816948890686,27,3.1273512840270996
4719,12,0.980968713760376,12,3.500587224960327
4720,74,0.9969334602355957,74,3.9888477325439453
4721,93,0.9995007514953613,93,4.625997066497803
4722,20,0.9993569254875183,20,4.712874412536621
4723,60,0.9861817359924316,60,3.733042001724243
4724,8,0.18574759364128113,66,1.8576698303222656
4725,40,0.9990774393081665,40,4.322907447814941
4726,96,0.6600850820541382,59,3.5208487510681152
4727,92,0.9957706332206726,92,4.042366981506348
4728,35,0.8170955181121826,46,2.7800052165985107
4729,47,0.9996492862701416,47,4.940579891204834
4730,52,0.9990442395210266,52,4.5451812744140625
4731,89,0.9929211735725403,89,3.8769724369049072
4732,6,0.9711053371429443,6,3.465839385986328
4733,93,0.9978252649307251,93,4.141569137573242
4734,94,0.9964379072189331,94,4.1571736335754395
4735,54,0.9893500208854675,54,3.7722432613372803
4736,15,0.9987634420394897,15,4.322347164154053
4737,96,0.9976262450218201,96,4.200311183929443
4738,26,0.989854633808136,79,3.7102692127227783
4739,49,0.9475130438804626,49,3.206162929534912
4740,13,0.8784038424491882,13,3.5540518760681152
4741,41,0.9997703433036804,41,5.003672122955322
4742,14,0.992661714553833,14,3.744295835494995
4743,30,0.9959151148796082,30,4.0267181396484375
4744,76,0.9992566704750061,76,4.564443588256836
4745,21,0.9815868735313416,21,3.5345160961151123
4746,82,0.9998124241828918,82,5.187665939331055
4747,52,0.9978132247924805,52,4.366794586181641
4748,18,0.03907109424471855,79,2.292633295059204
4749,42,0.2282981127500534,4,2.555290460586548
4750,46,0.9997226595878601,46,4.809961795806885
4751,14,0.986817479133606,14,3.6248910427093506
4752,43,0.9917102456092834,43,3.8102071285247803
4753,32,0.9995712637901306,32,4.559510707855225
4754,34,0.9997151494026184,34,4.898271083831787
4755,57,0.9787377715110779,83,3.549407482147217
4756,25,0.9805548191070557,13,3.4178555011749268
4757,19,0.49482548236846924,19,2.901705265045166
4758,31,0.9993780851364136,31,4.580153942108154
4759,67,0.9991326928138733,67,4.367068767547607
4760,0,0.9941930174827576,0,4.071213722229004
4761,65,0.8960203528404236,95,3.0263078212738037
4762,32,0.9990218877792358,32,4.29660701751709
4763,33,0.609188973903656,33,3.1371803283691406
4764,73,0.42335569858551025,71,2.687201976776123
4765,8,0.9998185038566589,8,5.1714887619018555
4766,64,0.8147802948951721,64,2.7155308723449707
4767,53,0.5704818367958069,53,2.5679216384887695
4768,47,0.9795582890510559,47,3.864936351776123
4769,4,0.4197481572628021,22,2.740844249725342
4770,30,0.978652834892273,30,3.5014050006866455
4771,22,0.793310821056366,22,2.948537588119507
4772,7,0.9949511289596558,7,3.9297983646392822
4773,84,0.9826874136924744,84,3.4742698669433594
4774,56,0.8735213279724121,56,3.3352317810058594
4775,92,0.9926972985267639,92,3.86802339553833
4776,95,0.8743970990180969,30,2.997192144393921
4777,23,0.998918890953064,23,4.5165557861328125
4778,63,0.8186087608337402,63,3.051050901412964
4779,22,0.762452244758606,22,2.654696226119995
4780,57,0.6315160393714905,57,2.939973831176758
4781,24,0.9985098242759705,24,4.413810729980469
4782,23,0.9599407315254211,23,3.4230923652648926
4783,32,0.9988270401954651,32,4.239626407623291
4784,72,0.8236802220344543,72,2.7486515045166016
4785,82,0.9997619986534119,82,5.10481595993042
4786,50,0.9940316081047058,64,3.817018508911133
4787,65,0.33793532848358154,43,2.189561367034912
4788,13,0.999761164188385,13,5.031261444091797
4789,98,0.9805779457092285,98,3.5219039916992188
4790,26,0.9995692372322083,26,4.614057540893555
4791,3,0.8772669434547424,55,3.1225521564483643
4792,83,0.8885533213615417,83,4.014852046966553
4793,12,0.9994351267814636,12,4.621604919433594
4794,76,0.9950432777404785,76,3.9651713371276855
4795,52,0.8866621851921082,47,3.230973243713379
4796,24,0.9990715980529785,24,4.533459186553955
4797,92,0.8304824829101562,92,4.019349098205566
4798,40,0.9950779676437378,40,3.8398385047912598
4799,86,0.9982814788818359,86,4.301624298095703
4800,39,0.9988734126091003,39,4.440873146057129
4801,31,0.9998267292976379,31,4.999398708343506
4802,37,0.9996427297592163,37,4.828225612640381
4803,71,0.9966163039207458,71,4.0676422119140625
4804,39,0.9754607081413269,39,3.4564948081970215
4805,72,0.9827203750610352,72,3.723726272583008
4806,87,0.9827169179916382,87,3.4834210872650146
4807,17,0.9862144589424133,17,3.7823541164398193
4808,90,0.6622229218482971,13,2.9977195262908936
4809,39,0.9995007514953613,39,4.707770824432373
4810,35,0.9881283640861511,35,3.7796225547790527
4811,54,0.8817576169967651,54,3.504868507385254
4812,88,0.7183529138565063,88,4.0439019203186035
4813,1,0.9949145317077637,1,4.045694351196289
4814,61,0.9962671399116516,61,4.114397048950195
4815,24,0.9994088411331177,24,4.68796968460083
4816,69,0.9993473887443542,69,4.5834174156188965
4817,4,0.9948611855506897,4,3.8453903198242188
4818,57,0.598292887210846,9,3.088942289352417
4819,35,0.746211588382721,98,3.224325180053711
4820,50,0.9707381129264832,74,3.473500967025757
4821,58,0.7208787798881531,58,2.5828680992126465
4822,76,0.9997172951698303,76,4.885206699371338
4823,47,0.2987433075904846,96,2.6770899295806885
4824,4,0.9990278482437134,4,4.361914157867432
4825,84,0.42811426520347595,84,2.762188196182251
4826,95,0.8586422801017761,30,4.049374103546143
4827,33,0.494618684053421,88,3.033785581588745
4828,79,0.998290479183197,79,4.215386867523193
4829,5,0.9028085470199585,5,3.016329526901245
4830,16,0.9815158843994141,10,3.548102855682373
4831,33,0.8420646786689758,33,3.1164634227752686
4832,82,0.7173539996147156,54,2.710601806640625
4833,36,0.9859775304794312,36,3.6165223121643066
4834,46,0.9968076944351196,46,4.021634101867676
4835,6,0.9984022974967957,6,4.278992652893066
4836,46,0.9932330250740051,46,3.9367573261260986
4837,86,0.9971912503242493,86,4.136440753936768
4838,39,0.9924008846282959,39,3.8031373023986816
4839,92,0.9387455582618713,83,3.3819620609283447
4840,7,0.9065410494804382,77,3.308504104614258
4841,69,0.9968306422233582,69,4.063450336456299
4842,65,0.9552976489067078,65,3.0792930126190186
4843,14,0.968962550163269,14,3.3071632385253906
4844,33,0.999113142490387,33,4.360429286956787
4845,61,0.9996793270111084,61,4.936737060546875
4846,35,0.2105734944343567,35,2.456922769546509
4847,20,0.8885093927383423,20,2.9343864917755127
4848,9,0.9998482465744019,9,5.082193851470947
4849,37,0.9949331879615784,37,3.9579153060913086
4850,32,0.727509081363678,63,2.416463851928711
4851,82,0.999738872051239,82,5.073681354522705
4852,2,0.8516044020652771,46,2.9738738536834717
4853,65,0.7500070929527283,72,2.979313850402832
4854,77,0.9997842907905579,77,4.872485160827637
4855,16,0.9824784994125366,16,3.518223285675049
4856,64,0.7447781562805176,64,2.5789411067962646
4857,46,0.9947250485420227,46,3.963900327682495
4858,23,0.98968106508255,23,3.7695608139038086
4859,22,0.9999117851257324,22,5.266400337219238
4860,75,0.994743824005127,75,3.9235799312591553
4861,44,0.976132333278656,78,3.3582959175109863
4862,11,0.5393666625022888,46,2.4478626251220703
4863,10,0.8459069728851318,10,2.8037335872650146
4864,85,0.9845284819602966,85,3.6213185787200928
4865,55,0.3951297104358673,7,2.387831449508667
4866,68,0.9993946552276611,68,4.744230270385742
4867,31,0.906653642654419,31,2.9441797733306885
4868,91,0.9997766613960266,91,4.959862232208252
4869,28,0.974157989025116,28,3.466377019882202
4870,58,0.5381924510002136,58,3.6264195442199707
4871,55,0.9979148507118225,55,4.0616679191589355
4872,91,0.9998862743377686,91,5.184988021850586
4873,19,0.998795747756958,19,4.34306001663208
4874,59,0.9652495384216309,59,3.3805043697357178
4875,44,0.9924609065055847,44,3.6179044246673584
4876,98,0.7945756316184998,98,3.4563262462615967
4877,27,0.7579251527786255,27,2.625469923019409
4878,34,0.9777106642723083,34,3.466331958770752
4879,17,0.999653697013855,17,4.9877238273620605
4880,86,0.9759706258773804,25,3.4800057411193848
4881,58,0.9996091723442078,58,4.910690784454346
4882,29,0.9888516068458557,29,3.5899746417999268
4883,85,0.9416823387145996,85,3.1624794006347656
4884,85,0.9979724287986755,85,4.257451057434082
4885,20,0.8993298411369324,25,3.376797676086426
4886,2,0.9965820908546448,35,4.067975044250488
4887,81,0.6460142135620117,12,3.561295986175537
4888,40,0.6152173280715942,8,2.6675233840942383
4889,19,0.9989675283432007,34,4.394587516784668
4890,16,0.9992747902870178,16,4.55332612991333
4891,16,0.4447225332260132,86,2.5520591735839844
4892,48,0.9990776777267456,48,4.558449745178223
4893,90,0.5689677000045776,49,2.9543888568878174
4894,15,0.9956148862838745,15,3.932617425918579
4895,50,0.5889385938644409,55,3.2733335494995117
4896,53,0.9997896552085876,53,5.161975860595703
4897,69,0.5128150582313538,99,3.0816521644592285
4898,66,0.9993041753768921,66,4.543185710906982
4899,26,0.9809814691543579,26,3.404710054397583
4900,88,0.9914708733558655,88,3.8183095455169678
4901,64,0.8868182301521301,64,2.983288288116455
4902,87,0.6712713241577148,87,3.353304862976074
4903,41,0.9997465014457703,41,4.9715962409973145
4904,17,0.999272882938385,17,4.729268550872803
4905,15,0.9019321799278259,40,3.0813472270965576
4906,6,0.9996392726898193,6,4.773467540740967
4907,55,0.9201605916023254,55,3.638411045074463
4908,48,0.7274852395057678,8,4.099246025085449
4909,95,0.9778863191604614,95,3.6042802333831787
4910,94,0.9252778887748718,94,3.177001476287842
4911,4,0.9746101498603821,3,3.516892194747925
4912,46,0.16318248212337494,2,2.576970100402832
4913,56,0.9995827078819275,56,4.867209434509277
4914,66,0.9998168349266052,66,4.977561950683594
4915,4,0.9726024866104126,4,3.2791059017181396
4916,68,0.9993460774421692,68,4.721488952636719
4917,11,0.9919800758361816,11,3.7705273628234863
4918,20,0.9995319843292236,20,4.819214344024658
4919,49,0.9272018074989319,49,3.086266040802002
4920,23,0.9990441203117371,23,4.559408664703369
4921,72,0.9733163714408875,72,3.2891926765441895
4922,16,0.9973602890968323,16,4.11057186126709
4923,0,0.9992291927337646,0,4.764845371246338
4924,86,0.7193350791931152,86,3.7122461795806885
4925,59,0.9993113279342651,59,4.5527496337890625
4926,93,0.9539547562599182,93,3.1497910022735596
4927,48,0.9997745156288147,48,5.034987449645996
4928,40,0.9986461997032166,40,4.210989952087402
4929,65,0.8269054293632507,33,2.832427501678467
4930,17,0.8947439789772034,17,3.0430257320404053
4931,52,0.9419102072715759,52,3.428619861602783
4932,54,0.9988890290260315,54,4.445202827453613
4933,94,0.9985040426254272,94,4.44849157333374
4934,87,0.9917783141136169,87,3.7527623176574707
4935,50,0.9588199257850647,77,3.408798933029175
4936,79,0.9727848768234253,79,3.4197144508361816
4937,5,0.9563867449760437,5,3.2433090209960938
4938,91,0.7304481267929077,91,3.3652358055114746
4939,28,0.9993501305580139,28,4.599212169647217
4940,30,0.9250184893608093,30,3.8763346672058105
4941,7,0.9995589852333069,7,4.725901126861572
4942,25,0.662231981754303,25,2.937736749649048
4943,34,0.9829906225204468,42,3.5622169971466064
4944,75,0.9994655251502991,75,4.680051326751709
4945,23,0.14843304455280304,31,2.6267623901367188
4946,14,0.9976558685302734,14,4.1105780601501465
4947,94,0.9996583461761475,94,4.9518208503723145
4948,57,0.9943696856498718,57,3.875678539276123
4949,63,0.9949296712875366,63,3.8330612182617188
4950,81,0.9684460759162903,81,3.4941747188568115
4951,4,0.9808509349822998,4,3.525994062423706
4952,99,0.8857714533805847,99,3.8993124961853027
4953,45,0.9561489224433899,45,3.0950727462768555
4954,32,0.9998399019241333,32,4.8743062019348145
4955,11,0.9959031939506531,11,3.9690890312194824
4956,9,0.910052478313446,9,3.0679991245269775
4957,96,0.9889696836471558,59,3.8388736248016357
4958,81,0.9657174348831177,81,3.504720687866211
4959,40,0.99901282787323,40,4.3107404708862305
4960,8,0.8778578639030457,48,3.3884341716766357
4961,6,0.9988771080970764,6,4.398036003112793
4962,98,0.9939004182815552,98,3.845414400100708
4963,70,0.9935391545295715,70,4.014542579650879
4964,93,0.9996833801269531,93,4.760044097900391
4965,0,0.9996128678321838,0,4.9895339012146
4966,14,0.9983144998550415,14,4.221909523010254
4967,49,0.9827069640159607,49,3.681753158569336
4968,51,0.999835729598999,51,4.944102764129639
4969,4,0.9999051094055176,4,5.070372104644775
4970,14,0.05203106254339218,14,1.602634072303772
4971,42,0.9990687966346741,42,4.422884464263916
4972,80,0.9856936931610107,80,3.582163095474243
4973,85,0.3470628261566162,68,2.8939311504364014
4974,9,0.39353707432746887,78,2.5963635444641113
4975,47,0.9977896213531494,47,4.3326873779296875
4976,31,0.9995660185813904,31,4.702969551086426
4977,62,0.9988964796066284,62,4.472900867462158
4978,92,0.49502256512641907,62,3.7296788692474365
4979,90,0.9942786693572998,90,3.8773374557495117
4980,8,0.99989914894104,8,5.374218463897705
4981,9,0.990196168422699,9,3.8085544109344482
4982,51,0.9998594522476196,51,4.995853900909424
4983,91,0.9998278617858887,91,5.049267768859863
4984,80,0.9969647526741028,80,4.0635833740234375
4985,79,0.9954273700714111,79,4.0540571212768555
4986,86,0.6985792517662048,22,3.9541475772857666
4987,18,0.9991390705108643,18,4.394583225250244
4988,61,0.9988033771514893,61,4.529717445373535
4989,62,0.6835100650787354,62,3.559495687484741
4990,54,0.9981472492218018,54,4.278454780578613
4991,34,0.9879355430603027,34,3.641477108001709
4992,42,0.9948609471321106,42,3.8609983921051025
4993,33,0.985727846622467,33,3.505526304244995
4994,64,0.3342511057853699,16,1.9462227821350098
4995,99,0.9624683856964111,99,3.5179409980773926
4996,2,0.34694549441337585,99,2.707188129425049
4997,27,0.7853994965553284,27,3.073559522628784
4998,13,0.9962937235832214,13,4.160117149353027
4999,39,0.9981092214584351,39,4.258154392242432
5000,56,0.9995700716972351,56,4.854608058929443
5001,53,0.9939818978309631,53,4.01179313659668
5002,82,0.9976164102554321,82,4.313376426696777
5003,48,0.998742401599884,48,4.472325801849365
5004,76,0.9961090683937073,76,4.024365425109863
5005,82,0.9998430013656616,82,5.247635364532471
5006,49,0.9890425801277161,49,3.7418878078460693
5007,40,0.7641957402229309,40,2.8693735599517822
